"basisOfRecord","eventID","occurrenceID","individualCount","taxonID","scientificName","kingdom","phylum","class","taxonRank","vernacularName","occurrenceRemarks"
"HumanObservation","20180810_sabaki","20180810_sabaki_whfplo1",3,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover"," | "
"HumanObservation","20180925_sabaki","20180925_sabaki_whfplo1",3,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover"," | "
"HumanObservation","20181106_sabaki","20181106_sabaki_whfplo1",46,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover"," | "
"HumanObservation","20181206_sabaki","20181206_sabaki_whfplo1",4,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover"," | "
"HumanObservation","20190119_sabaki","20190119_sabaki_whfplo1",6,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover"," | "
"HumanObservation","20190320_sabaki","20190320_sabaki_whfplo1",1,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover"," | "
"HumanObservation","20190418_sabaki","20190418_sabaki_whfplo1",5,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover"," | "
"HumanObservation","20190604_sabaki","20190604_sabaki_whfplo1",6,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover"," | "
"HumanObservation","20190718_sabaki","20190718_sabaki_whfplo1",11,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover"," | "
"HumanObservation","20190815_sabaki","20190815_sabaki_whfplo1",19,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover"," | "
"HumanObservation","20191029_sabaki","20191029_sabaki_whfplo1",6,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover"," | "
"HumanObservation","20200123_sabaki","20200123_sabaki_whfplo1",11,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover"," | "
"HumanObservation","20200207_sabaki","20200207_sabaki_whfplo1",6,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover","Real count | "
"HumanObservation","20200310_sabaki","20200310_sabaki_whfplo1",13,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover","Real count | "
"HumanObservation","20200407_sabaki","20200407_sabaki_whfplo1",20,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover","0 (exact) | "
"HumanObservation","20200522_sabaki","20200522_sabaki_whfplo1",5,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover","+/-10 | "
"HumanObservation","20200605_sabaki","20200605_sabaki_whfplo1",20,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover","0 (exact) | "
"HumanObservation","20200720_sabaki","20200720_sabaki_whfplo1",10,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover","+/-10 | "
"HumanObservation","20200818_sabaki","20200818_sabaki_whfplo1",20,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover"," | "
"HumanObservation","20200916_sabaki","20200916_sabaki_whfplo1",18,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover"," | "
"HumanObservation","20201016_sabaki","20201016_sabaki_whfplo1",12,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover"," | "
"HumanObservation","20210128_sabaki","20210128_sabaki_whfplo1",32,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover"," | "
"HumanObservation","20210226_sabaki","20210226_sabaki_whfplo1",19,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover"," | "
"HumanObservation","20210326_sabaki","20210326_sabaki_whfplo1",8,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover"," | "
"HumanObservation","20210511_sabaki","20210511_sabaki_whfplo1",8,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover"," | "
"HumanObservation","20210609_sabaki","20210609_sabaki_whfplo1",9,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover"," | "
"HumanObservation","20210723_sabaki","20210723_sabaki_whfplo1",9,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover"," | "
"HumanObservation","20210820_sabaki","20210820_sabaki_whfplo1",13,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover"," | "
"HumanObservation","20211019_sabaki","20211019_sabaki_whfplo1",4,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover"," | "
"HumanObservation","20211217_sabaki","20211217_sabaki_whfplo1",1,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover"," | "
"HumanObservation","20220215_sabaki","20220215_sabaki_whfplo1",16,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover"," | "
"HumanObservation","20220316_sabaki","20220316_sabaki_whfplo1",22,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover"," | "
"HumanObservation","20220414_sabaki","20220414_sabaki_whfplo1",2,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover"," | "
"HumanObservation","20220531_sabaki","20220531_sabaki_whfplo1",17,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover"," | "
"HumanObservation","20220629_sabaki","20220629_sabaki_whfplo1",7,"whfplo1","Charadrius marginatus","Animalia","Chordata","Aves","Species","White-Fronted Plover"," | "
"HumanObservation","20040417_sabaki","20040417_sabaki_whwter",19,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20050328_sabaki","20050328_sabaki_whwter",29,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20051119_sabaki","20051119_sabaki_whwter",6,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20060129_sabaki","20060129_sabaki_whwter",55,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20080126_sabaki","20080126_sabaki_whwter",16,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20090125_sabaki","20090125_sabaki_whwter",26,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20090704_sabaki","20090704_sabaki_whwter",1,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20091011_sabaki","20091011_sabaki_whwter",1,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20091107_sabaki","20091107_sabaki_whwter",1,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20100226_sabaki","20100226_sabaki_whwter",5,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20100525_sabaki","20100525_sabaki_whwter",11,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20110130_sabaki","20110130_sabaki_whwter",1,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20110520_sabaki","20110520_sabaki_whwter",9,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20110830_sabaki","20110830_sabaki_whwter",2,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20111116_sabaki","20111116_sabaki_whwter",4,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20120927_sabaki","20120927_sabaki_whwter",5,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20130312_sabaki","20130312_sabaki_whwter",5,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20131214_sabaki","20131214_sabaki_whwter",2,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20140314_sabaki","20140314_sabaki_whwter",37,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20140411_sabaki","20140411_sabaki_whwter",60,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20140527_sabaki","20140527_sabaki_whwter",6,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20150515_sabaki","20150515_sabaki_whwter",1,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20170311_sabaki","20170311_sabaki_whwter",439,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20180130_sabaki","20180130_sabaki_whwter",23,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern","Real count | "
"HumanObservation","20180515_sabaki","20180515_sabaki_whwter",45,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20180622_sabaki","20180622_sabaki_whwter",2,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20180713_sabaki","20180713_sabaki_whwter",4,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20180810_sabaki","20180810_sabaki_whwter",7,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20180925_sabaki","20180925_sabaki_whwter",852,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20190418_sabaki","20190418_sabaki_whwter",15,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20191029_sabaki","20191029_sabaki_whwter",1,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20200916_sabaki","20200916_sabaki_whwter",1,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20210226_sabaki","20210226_sabaki_whwter",2,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20210326_sabaki","20210326_sabaki_whwter",322,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20211019_sabaki","20211019_sabaki_whwter",4,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20220215_sabaki","20220215_sabaki_whwter",14,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20220316_sabaki","20220316_sabaki_whwter",8,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20220414_sabaki","20220414_sabaki_whwter",20,"whwter","Chlidonias leucopterus","Animalia","Chordata","Aves","Species","White-Winged Black Tern"," | "
"HumanObservation","20000130_sabaki","20000130_sabaki_woosan",2,"woosan","Tringa glareola","Animalia","Chordata","Aves","Species","Wood Sandpiper"," | "
"HumanObservation","20010121_sabaki","20010121_sabaki_woosan",10,"woosan","Tringa glareola","Animalia","Chordata","Aves","Species","Wood Sandpiper"," | Recorded in South and North. count for only c.50% of whole area"
"HumanObservation","20040201_sabaki","20040201_sabaki_woosan",45,"woosan","Tringa glareola","Animalia","Chordata","Aves","Species","Wood Sandpiper"," | "
"HumanObservation","20040417_sabaki","20040417_sabaki_woosan",10,"woosan","Tringa glareola","Animalia","Chordata","Aves","Species","Wood Sandpiper"," | "
"HumanObservation","20040926_sabaki","20040926_sabaki_woosan",2,"woosan","Tringa glareola","Animalia","Chordata","Aves","Species","Wood Sandpiper"," | "
"HumanObservation","20050129_sabaki","20050129_sabaki_woosan",2,"woosan","Tringa glareola","Animalia","Chordata","Aves","Species","Wood Sandpiper"," | RN: Start time entered as ""afTernoon"""
"HumanObservation","20050328_sabaki","20050328_sabaki_woosan",4,"woosan","Tringa glareola","Animalia","Chordata","Aves","Species","Wood Sandpiper"," | "
"HumanObservation","20051119_sabaki","20051119_sabaki_woosan",2,"woosan","Tringa glareola","Animalia","Chordata","Aves","Species","Wood Sandpiper"," | "
"HumanObservation","20060129_sabaki","20060129_sabaki_woosan",7,"woosan","Tringa glareola","Animalia","Chordata","Aves","Species","Wood Sandpiper"," | "
"HumanObservation","20070127_sabaki","20070127_sabaki_woosan",1,"woosan","Tringa glareola","Animalia","Chordata","Aves","Species","Wood Sandpiper"," | "
"HumanObservation","20090818_sabaki","20090818_sabaki_woosan",2,"woosan","Tringa glareola","Animalia","Chordata","Aves","Species","Wood Sandpiper"," | "
"HumanObservation","20090919_sabaki","20090919_sabaki_woosan",3,"woosan","Tringa glareola","Animalia","Chordata","Aves","Species","Wood Sandpiper"," | "
"HumanObservation","20100123_sabaki","20100123_sabaki_woosan",14,"woosan","Tringa glareola","Animalia","Chordata","Aves","Species","Wood Sandpiper"," | "
"HumanObservation","20100226_sabaki","20100226_sabaki_woosan",16,"woosan","Tringa glareola","Animalia","Chordata","Aves","Species","Wood Sandpiper"," | "
"HumanObservation","20100428_sabaki","20100428_sabaki_woosan",1,"woosan","Tringa glareola","Animalia","Chordata","Aves","Species","Wood Sandpiper"," | "
"HumanObservation","20100827_sabaki","20100827_sabaki_woosan",2,"woosan","Tringa glareola","Animalia","Chordata","Aves","Species","Wood Sandpiper"," | "
"HumanObservation","20100927_sabaki","20100927_sabaki_woosan",2,"woosan","Tringa glareola","Animalia","Chordata","Aves","Species","Wood Sandpiper"," | "
"HumanObservation","20110130_sabaki","20110130_sabaki_woosan",16,"woosan","Tringa glareola","Animalia","Chordata","Aves","Species","Wood Sandpiper"," | "
"HumanObservation","20120120_sabaki","20120120_sabaki_woosan",11,"woosan","Tringa glareola","Animalia","Chordata","Aves","Species","Wood Sandpiper"," | "
"HumanObservation","20120821_sabaki","20120821_sabaki_woosan",1,"woosan","Tringa glareola","Animalia","Chordata","Aves","Species","Wood Sandpiper"," | "
"HumanObservation","20121127_sabaki","20121127_sabaki_woosan",2,"woosan","Tringa glareola","Animalia","Chordata","Aves","Species","Wood Sandpiper"," | "
"HumanObservation","20130127_sabaki","20130127_sabaki_woosan",23,"woosan","Tringa glareola","Animalia","Chordata","Aves","Species","Wood Sandpiper"," | "
"HumanObservation","20130312_sabaki","20130312_sabaki_woosan",8,"woosan","Tringa glareola","Animalia","Chordata","Aves","Species","Wood Sandpiper"," | "
"HumanObservation","20130412_sabaki","20130412_sabaki_woosan",4,"woosan","Tringa glareola","Animalia","Chordata","Aves","Species","Wood Sandpiper"," | "
"HumanObservation","20130508_sabaki","20130508_sabaki_woosan",1,"woosan","Tringa glareola","Animalia","Chordata","Aves","Species","Wood Sandpiper"," | "
"HumanObservation","20130918_sabaki","20130918_sabaki_woosan",1,"woosan","Tringa glareola","Animalia","Chordata","Aves","Species","Wood Sandpiper"," | "
"HumanObservation","20131214_sabaki","20131214_sabaki_woosan",9,"woosan","Tringa glareola","Animalia","Chordata","Aves","Species","Wood Sandpiper"," | "
"HumanObservation","20140119_sabaki","20140119_sabaki_woosan",9,"woosan","Tringa glareola","Animalia","Chordata","Aves","Species","Wood Sandpiper"," | "
"HumanObservation","20140314_sabaki","20140314_sabaki_woosan",17,"woosan","Tringa glareola","Animalia","Chordata","Aves","Species","Wood Sandpiper"," | "
"HumanObservation","20140411_sabaki","20140411_sabaki_woosan",8,"woosan","Tringa glareola","Animalia","Chordata","Aves","Species","Wood Sandpiper"," | "
"HumanObservation","20140724_sabaki","20140724_sabaki_woosan",4,"woosan","Tringa glareola","Animalia","Chordata","Aves","Species","Wood Sandpiper"," | "
