"","basisOfRecord","eventID","occurrenceID","individualCount","taxonID","scientificName","kingdom","phylum","class","takonRank","scientificNameAuthorship","vernacularName","occurrenceRemarks"
"3958","HumanObservation","20140625_sabaki","20140625_sabaki_sauter2",23,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3959","HumanObservation","20140724_sabaki","20140724_sabaki_sauter2",265,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3960","HumanObservation","20140828_sabaki","20140828_sabaki_sauter2",116,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3961","HumanObservation","20141219_sabaki","20141219_sabaki_sauter2",13,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3962","HumanObservation","20150117_mida","20150117_mida_sauter2",2,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3963","HumanObservation","20150117_sabaki","20150117_sabaki_sauter2",7,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3964","HumanObservation","20150212_mida","20150212_mida_sauter2",4,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | 0.34027777777777773"
"3965","HumanObservation","20150217_sabaki","20150217_sabaki_sauter2",4,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3966","HumanObservation","20150515_sabaki","20150515_sabaki_sauter2",140,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3967","HumanObservation","20150526_mida","20150526_mida_sauter2",4,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | 0.38194444444444442"
"3968","HumanObservation","20150717_sabaki","20150717_sabaki_sauter2",1,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3969","HumanObservation","20151104_mida","20151104_mida_sauter2",1,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | 08:30 - 09:36"
"3970","HumanObservation","20161027_sabaki","20161027_sabaki_sauter2",3,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3971","HumanObservation","20171103_sabaki","20171103_sabaki_sauter2",4,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3972","HumanObservation","20171212_mida","20171212_mida_sauter2",12,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | 11:15 - 13:10"
"3973","HumanObservation","20180130_sabaki","20180130_sabaki_sauter2",1,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","","","Real count | "
"3974","HumanObservation","20180222_mida","20180222_mida_sauter2",39,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3975","HumanObservation","20180510_mida","20180510_mida_sauter2",11,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | 13:20 - 15:20"
"3976","HumanObservation","20180515_sabaki","20180515_sabaki_sauter2",96,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3977","HumanObservation","20190118_mida","20190118_mida_sauter2",1,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3978","HumanObservation","20190314_mida","20190314_mida_sauter2",91,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3979","HumanObservation","20191029_sabaki","20191029_sabaki_sauter2",32,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3980","HumanObservation","20200123_sabaki","20200123_sabaki_sauter2",29,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3981","HumanObservation","20200207_sabaki","20200207_sabaki_sauter2",6,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","","","Real count | "
"3982","HumanObservation","20200220_mida","20200220_mida_sauter2",44,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","","","Real count | "
"3983","HumanObservation","20200310_sabaki","20200310_sabaki_sauter2",28,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","","","Real count | "
"3984","HumanObservation","20200320_mida","20200320_mida_sauter2",2,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","","","0 (exact) | "
"3985","HumanObservation","20200407_sabaki","20200407_sabaki_sauter2",7,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","","","0 (exact) | "
"3986","HumanObservation","20200522_sabaki","20200522_sabaki_sauter2",1,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","","","+/-10 | "
"3987","HumanObservation","20200605_sabaki","20200605_sabaki_sauter2",18,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","","","0 (exact) | "
"3988","HumanObservation","20041020_sabaki","20041020_sabaki_sauter2",75,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3989","HumanObservation","20041101_sabaki","20041101_sabaki_sauter2",12,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | Day of month unknown"
"3990","HumanObservation","20100525_sabaki","20100525_sabaki_senlap1",18,"senlap1","Vanellus lugubris","Animalia","Chordata","Aves","","",""," | "
"3991","HumanObservation","20110520_sabaki","20110520_sabaki_senlap1",2,"senlap1","Vanellus lugubris","Animalia","Chordata","Aves","","",""," | "
"3992","HumanObservation","20130622_sabaki","20130622_sabaki_senlap1",13,"senlap1","Vanellus lugubris","Animalia","Chordata","Aves","","",""," | "
"3993","HumanObservation","20140625_sabaki","20140625_sabaki_senlap1",11,"senlap1","Vanellus lugubris","Animalia","Chordata","Aves","","",""," | "
"3994","HumanObservation","20200605_sabaki","20200605_sabaki_senlap1",1,"senlap1","Vanellus lugubris","Animalia","Chordata","Aves","","","","0 (exact) | "
"3995","HumanObservation","20130622_sabaki","20130622_sabaki_shoebi1",4,"shoebi1","Balaeniceps rex","Animalia","Chordata","Aves","","",""," | "
"3996","HumanObservation","20190815_sabaki","20190815_sabaki_shoebi1",1,"shoebi1","Balaeniceps rex","Animalia","Chordata","Aves","","",""," | "
"3997","HumanObservation","20000130_sabaki","20000130_sabaki_soogul2",1,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"3998","HumanObservation","20000130_sabaki","20000130_sabaki_soogul2",1700,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"3999","HumanObservation","20010121_sabaki","20010121_sabaki_soogul2",100,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | count for only c.50% of whole area"
"4000","HumanObservation","20010121_sabaki","20010121_sabaki_soogul2",548,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4001","HumanObservation","20040201_sabaki","20040201_sabaki_soogul2",202,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4002","HumanObservation","20040201_sabaki","20040201_sabaki_soogul2",40,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4003","HumanObservation","20040417_sabaki","20040417_sabaki_soogul2",400,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4004","HumanObservation","20040512_sabaki","20040512_sabaki_soogul2",1,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4005","HumanObservation","20040610_sabaki","20040610_sabaki_soogul2",92,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4006","HumanObservation","20040711_sabaki","20040711_sabaki_soogul2",333,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4007","HumanObservation","20040812_sabaki","20040812_sabaki_soogul2",225,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4008","HumanObservation","20040926_sabaki","20040926_sabaki_soogul2",105,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4009","HumanObservation","20050129_sabaki","20050129_sabaki_soogul2",508,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | RN: Start time entered as ""afTernoon"""
"4010","HumanObservation","20050129_sabaki","20050129_sabaki_soogul2",508,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4011","HumanObservation","20050328_sabaki","20050328_sabaki_soogul2",2930,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4012","HumanObservation","20050604_sabaki","20050604_sabaki_soogul2",1600,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4013","HumanObservation","20050916_sabaki","20050916_sabaki_soogul2",287,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4014","HumanObservation","20051119_sabaki","20051119_sabaki_soogul2",83,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4015","HumanObservation","20060129_sabaki","20060129_sabaki_soogul2",142,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4016","HumanObservation","20060129_sabaki","20060129_sabaki_soogul2",463,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4017","HumanObservation","20070127_sabaki","20070127_sabaki_soogul2",403,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4018","HumanObservation","20080126_sabaki","20080126_sabaki_soogul2",17,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4019","HumanObservation","20080126_sabaki","20080126_sabaki_soogul2",77,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4020","HumanObservation","20090125_sabaki","20090125_sabaki_soogul2",1019,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4021","HumanObservation","20090704_sabaki","20090704_sabaki_soogul2",15,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4022","HumanObservation","20090818_sabaki","20090818_sabaki_soogul2",2,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4023","HumanObservation","20090919_sabaki","20090919_sabaki_soogul2",5,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4024","HumanObservation","20091011_sabaki","20091011_sabaki_soogul2",92,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4025","HumanObservation","20091107_sabaki","20091107_sabaki_soogul2",22,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4026","HumanObservation","20100123_sabaki","20100123_sabaki_soogul2",66,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4027","HumanObservation","20100123_sabaki","20100123_sabaki_soogul2",454,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4028","HumanObservation","20100226_sabaki","20100226_sabaki_soogul2",145,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4029","HumanObservation","20100428_sabaki","20100428_sabaki_soogul2",17,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4030","HumanObservation","20100525_sabaki","20100525_sabaki_soogul2",3,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4031","HumanObservation","20100625_sabaki","20100625_sabaki_soogul2",3,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4032","HumanObservation","20100723_sabaki","20100723_sabaki_soogul2",1,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4033","HumanObservation","20100827_sabaki","20100827_sabaki_soogul2",4,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4034","HumanObservation","20100927_sabaki","20100927_sabaki_soogul2",2,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4035","HumanObservation","20110130_sabaki","20110130_sabaki_soogul2",30,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4036","HumanObservation","20110130_sabaki","20110130_sabaki_soogul2",9,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4037","HumanObservation","20110520_sabaki","20110520_sabaki_soogul2",7,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4038","HumanObservation","20110702_sabaki","20110702_sabaki_soogul2",47,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4039","HumanObservation","20110830_sabaki","20110830_sabaki_soogul2",165,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4040","HumanObservation","20111028_sabaki","20111028_sabaki_soogul2",37,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4041","HumanObservation","20111116_sabaki","20111116_sabaki_soogul2",67,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4042","HumanObservation","20120120_sabaki","20120120_sabaki_soogul2",32,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4043","HumanObservation","20120505_sabaki","20120505_sabaki_soogul2",11,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4044","HumanObservation","20120612_sabaki","20120612_sabaki_soogul2",42,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4045","HumanObservation","20120718_sabaki","20120718_sabaki_soogul2",74,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4046","HumanObservation","20120821_sabaki","20120821_sabaki_soogul2",7,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4047","HumanObservation","20120927_sabaki","20120927_sabaki_soogul2",58,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4048","HumanObservation","20130127_sabaki","20130127_sabaki_soogul2",41,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4049","HumanObservation","20130312_sabaki","20130312_sabaki_soogul2",257,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4050","HumanObservation","20130412_sabaki","20130412_sabaki_soogul2",24,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4051","HumanObservation","20130508_sabaki","20130508_sabaki_soogul2",43,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4052","HumanObservation","20130622_sabaki","20130622_sabaki_soogul2",11,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4053","HumanObservation","20130723_sabaki","20130723_sabaki_soogul2",45,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4054","HumanObservation","20130918_sabaki","20130918_sabaki_soogul2",4,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4055","HumanObservation","20131214_sabaki","20131214_sabaki_soogul2",1,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4056","HumanObservation","20140119_sabaki","20140119_sabaki_soogul2",23,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
"4057","HumanObservation","20140314_sabaki","20140314_sabaki_soogul2",5,"soogul2","Ichthyaetus hemprichii","Animalia","Chordata","Aves","","",""," | "
